

Element = 0



 DT = 0

h 	 Alfa
7.300000e+001 	 5.803686e-013
7.400000e+001 	 5.872198e-013
7.500000e+001 	 5.949422e-013
7.600000e+001 	 6.031295e-013
7.700000e+001 	 6.120595e-013
7.800000e+001 	 6.210330e-013
7.900000e+001 	 6.300402e-013
8.000000e+001 	 6.390706e-013
8.100000e+001 	 6.478348e-013
8.200000e+001 	 6.560098e-013
8.300000e+001 	 6.638284e-013
8.400000e+001 	 6.709530e-013
8.500000e+001 	 6.770203e-013
8.600000e+001 	 6.822736e-013
8.700000e+001 	 6.863519e-013
8.800000e+001 	 6.888884e-013
8.900000e+001 	 6.901645e-013
9.000000e+001 	 6.895258e-013


 DT = 11

h 	 Alfa
6.000000e+001 	 5.146503e-013
6.100000e+001 	 5.190432e-013
6.200000e+001 	 5.233459e-013
6.300000e+001 	 5.277280e-013
6.400000e+001 	 5.321918e-013
6.500000e+001 	 5.367398e-013
6.600000e+001 	 5.413743e-013
6.700000e+001 	 5.460980e-013
6.800000e+001 	 5.511081e-013
6.900000e+001 	 5.560222e-013
7.000000e+001 	 5.612364e-013
7.100000e+001 	 5.667666e-013
7.200000e+001 	 5.724184e-013
7.300000e+001 	 5.781960e-013
7.400000e+001 	 5.849903e-013
7.500000e+001 	 5.926477e-013
7.600000e+001 	 6.007650e-013
7.700000e+001 	 6.096174e-013
7.800000e+001 	 6.185114e-013
7.900000e+001 	 6.274374e-013
8.000000e+001 	 6.363851e-013
8.100000e+001 	 6.450676e-013
8.200000e+001 	 6.531652e-013
8.300000e+001 	 6.609088e-013
8.400000e+001 	 6.679640e-013
8.500000e+001 	 6.739716e-013
8.600000e+001 	 6.791726e-013
8.700000e+001 	 6.832100e-013
8.800000e+001 	 6.857210e-013
8.900000e+001 	 6.869841e-013
9.000000e+001 	 6.863519e-013


 DT = 12

h 	 Alfa
6.000000e+001 	 5.129824e-013
6.100000e+001 	 5.173438e-013
6.200000e+001 	 5.216154e-013
6.300000e+001 	 5.259655e-013
6.400000e+001 	 5.303963e-013
6.500000e+001 	 5.349104e-013
6.600000e+001 	 5.395100e-013
6.700000e+001 	 5.441977e-013
6.800000e+001 	 5.491692e-013
6.900000e+001 	 5.540450e-013
7.000000e+001 	 5.592182e-013
7.100000e+001 	 5.647044e-013
7.200000e+001 	 5.703107e-013
7.300000e+001 	 5.760412e-013
7.400000e+001 	 5.827794e-013
7.500000e+001 	 5.903727e-013
7.600000e+001 	 5.984208e-013
7.700000e+001 	 6.071966e-013
7.800000e+001 	 6.160122e-013
7.900000e+001 	 6.248583e-013
8.000000e+001 	 6.337243e-013
8.100000e+001 	 6.423264e-013
8.200000e+001 	 6.503478e-013
8.300000e+001 	 6.580173e-013
8.400000e+001 	 6.650042e-013
8.500000e+001 	 6.709530e-013
8.600000e+001 	 6.761025e-013
8.700000e+001 	 6.800996e-013
8.800000e+001 	 6.825854e-013
8.900000e+001 	 6.838358e-013
9.000000e+001 	 6.832100e-013


 DT = 13

h 	 Alfa
6.000000e+001 	 5.113264e-013
6.100000e+001 	 5.156567e-013
6.200000e+001 	 5.198975e-013
6.300000e+001 	 5.242159e-013
6.400000e+001 	 5.286141e-013
6.500000e+001 	 5.330946e-013
6.600000e+001 	 5.376597e-013
6.700000e+001 	 5.423119e-013
6.800000e+001 	 5.472453e-013
6.900000e+001 	 5.520833e-013
7.000000e+001 	 5.572159e-013
7.100000e+001 	 5.626587e-013
7.200000e+001 	 5.682200e-013
7.300000e+001 	 5.739040e-013
7.400000e+001 	 5.805869e-013
7.500000e+001 	 5.881168e-013
7.600000e+001 	 5.960968e-013
7.700000e+001 	 6.047969e-013
7.800000e+001 	 6.135352e-013
7.900000e+001 	 6.223024e-013
8.000000e+001 	 6.310880e-013
8.100000e+001 	 6.396107e-013
8.200000e+001 	 6.475569e-013
8.300000e+001 	 6.551536e-013
8.400000e+001 	 6.620732e-013
8.500000e+001 	 6.679640e-013
8.600000e+001 	 6.730629e-013
8.700000e+001 	 6.770203e-013
8.800000e+001 	 6.794813e-013
8.900000e+001 	 6.807192e-013
9.000000e+001 	 6.800996e-013


 DT = 14

h 	 Alfa
6.000000e+001 	 5.096822e-013
6.100000e+001 	 5.139817e-013
6.200000e+001 	 5.181920e-013
6.300000e+001 	 5.224790e-013
6.400000e+001 	 5.268451e-013
6.500000e+001 	 5.312924e-013
6.600000e+001 	 5.358234e-013
6.700000e+001 	 5.404404e-013
6.800000e+001 	 5.453361e-013
6.900000e+001 	 5.501368e-013
7.000000e+001 	 5.552294e-013
7.100000e+001 	 5.606292e-013
7.200000e+001 	 5.661462e-013
7.300000e+001 	 5.717843e-013
7.400000e+001 	 5.784124e-013
7.500000e+001 	 5.858798e-013
7.600000e+001 	 5.937925e-013
7.700000e+001 	 6.024180e-013
7.800000e+001 	 6.110801e-013
7.900000e+001 	 6.197694e-013
8.000000e+001 	 6.284757e-013
8.100000e+001 	 6.369202e-013
8.200000e+001 	 6.447924e-013
8.300000e+001 	 6.523172e-013
8.400000e+001 	 6.591705e-013
8.500000e+001 	 6.650042e-013
8.600000e+001 	 6.700532e-013
8.700000e+001 	 6.739716e-013
8.800000e+001 	 6.764082e-013
8.900000e+001 	 6.776337e-013
9.000000e+001 	 6.770203e-013


 DT = 15

h 	 Alfa
6.000000e+001 	 5.080496e-013
6.100000e+001 	 5.123186e-013
6.200000e+001 	 5.164988e-013
6.300000e+001 	 5.207549e-013
6.400000e+001 	 5.250890e-013
6.500000e+001 	 5.295036e-013
6.600000e+001 	 5.340008e-013
6.700000e+001 	 5.385831e-013
6.800000e+001 	 5.434416e-013
6.900000e+001 	 5.482054e-013
7.000000e+001 	 5.532585e-013
7.100000e+001 	 5.586159e-013
7.200000e+001 	 5.640890e-013
7.300000e+001 	 5.696817e-013
7.400000e+001 	 5.762559e-013
7.500000e+001 	 5.836616e-013
7.600000e+001 	 5.915078e-013
7.700000e+001 	 6.000596e-013
7.800000e+001 	 6.086465e-013
7.900000e+001 	 6.172590e-013
8.000000e+001 	 6.258871e-013
8.100000e+001 	 6.342545e-013
8.200000e+001 	 6.420537e-013
8.300000e+001 	 6.495077e-013
8.400000e+001 	 6.562957e-013
8.500000e+001 	 6.620732e-013
8.600000e+001 	 6.670730e-013
8.700000e+001 	 6.709530e-013
8.800000e+001 	 6.733655e-013
8.900000e+001 	 6.745789e-013
9.000000e+001 	 6.739716e-013


 DT = 16

h 	 Alfa
6.000000e+001 	 5.064285e-013
6.100000e+001 	 5.106674e-013
6.200000e+001 	 5.148177e-013
6.300000e+001 	 5.190432e-013
6.400000e+001 	 5.233459e-013
6.500000e+001 	 5.277280e-013
6.600000e+001 	 5.321918e-013
6.700000e+001 	 5.367398e-013
6.800000e+001 	 5.415616e-013
6.900000e+001 	 5.462889e-013
7.000000e+001 	 5.513029e-013
7.100000e+001 	 5.566183e-013
7.200000e+001 	 5.620481e-013
7.300000e+001 	 5.675961e-013
7.400000e+001 	 5.741170e-013
7.500000e+001 	 5.814617e-013
7.600000e+001 	 5.892424e-013
7.700000e+001 	 5.977215e-013
7.800000e+001 	 6.062342e-013
7.900000e+001 	 6.147710e-013
8.000000e+001 	 6.233219e-013
8.100000e+001 	 6.316133e-013
8.200000e+001 	 6.393405e-013
8.300000e+001 	 6.467248e-013
8.400000e+001 	 6.534485e-013
8.500000e+001 	 6.591705e-013
8.600000e+001 	 6.641219e-013
8.700000e+001 	 6.679640e-013
8.800000e+001 	 6.703528e-013
8.900000e+001 	 6.715543e-013
9.000000e+001 	 6.709530e-013


 DT = 17

h 	 Alfa
6.000000e+001 	 5.048187e-013
6.100000e+001 	 5.090278e-013
6.200000e+001 	 5.131487e-013
6.300000e+001 	 5.173438e-013
6.400000e+001 	 5.216154e-013
6.500000e+001 	 5.259655e-013
6.600000e+001 	 5.303963e-013
6.700000e+001 	 5.349104e-013
6.800000e+001 	 5.396958e-013
6.900000e+001 	 5.443871e-013
7.000000e+001 	 5.493624e-013
7.100000e+001 	 5.546365e-013
7.200000e+001 	 5.600235e-013
7.300000e+001 	 5.655273e-013
7.400000e+001 	 5.719955e-013
7.500000e+001 	 5.792801e-013
7.600000e+001 	 5.869960e-013
7.700000e+001 	 5.954034e-013
7.800000e+001 	 6.038428e-013
7.900000e+001 	 6.123049e-013
8.000000e+001 	 6.207798e-013
8.100000e+001 	 6.289962e-013
8.200000e+001 	 6.366525e-013
8.300000e+001 	 6.439681e-013
8.400000e+001 	 6.506283e-013
8.500000e+001 	 6.562957e-013
8.600000e+001 	 6.611994e-013
8.700000e+001 	 6.650042e-013
8.800000e+001 	 6.673697e-013
8.900000e+001 	 6.685594e-013
9.000000e+001 	 6.679640e-013


 DT = 18

h 	 Alfa
6.000000e+001 	 5.032202e-013
6.100000e+001 	 5.073998e-013
6.200000e+001 	 5.114915e-013
6.300000e+001 	 5.156567e-013
6.400000e+001 	 5.198975e-013
6.500000e+001 	 5.242159e-013
6.600000e+001 	 5.286141e-013
6.700000e+001 	 5.330946e-013
6.800000e+001 	 5.378441e-013
6.900000e+001 	 5.424998e-013
7.000000e+001 	 5.474370e-013
7.100000e+001 	 5.526702e-013
7.200000e+001 	 5.580149e-013
7.300000e+001 	 5.634750e-013
7.400000e+001 	 5.698912e-013
7.500000e+001 	 5.771164e-013
7.600000e+001 	 5.847684e-013
7.700000e+001 	 5.931050e-013
7.800000e+001 	 6.014722e-013
7.900000e+001 	 6.098606e-013
8.000000e+001 	 6.182605e-013
8.100000e+001 	 6.264030e-013
8.200000e+001 	 6.339893e-013
8.300000e+001 	 6.412371e-013
8.400000e+001 	 6.478348e-013
8.500000e+001 	 6.534485e-013
8.600000e+001 	 6.583052e-013
8.700000e+001 	 6.620732e-013
8.800000e+001 	 6.644157e-013
8.900000e+001 	 6.655939e-013
9.000000e+001 	 6.650042e-013


 DT = 19

h 	 Alfa
6.000000e+001 	 5.016327e-013
6.100000e+001 	 5.057832e-013
6.200000e+001 	 5.098461e-013
6.300000e+001 	 5.139817e-013
6.400000e+001 	 5.181920e-013
6.500000e+001 	 5.224790e-013
6.600000e+001 	 5.268451e-013
6.700000e+001 	 5.312924e-013
6.800000e+001 	 5.360064e-013
6.900000e+001 	 5.406269e-013
7.000000e+001 	 5.455264e-013
7.100000e+001 	 5.507192e-013
7.200000e+001 	 5.560222e-013
7.300000e+001 	 5.614391e-013
7.400000e+001 	 5.678039e-013
7.500000e+001 	 5.749704e-013
7.600000e+001 	 5.825593e-013
7.700000e+001 	 5.908261e-013
7.800000e+001 	 5.991220e-013
7.900000e+001 	 6.074377e-013
8.000000e+001 	 6.157635e-013
8.100000e+001 	 6.238331e-013
8.200000e+001 	 6.313505e-013
8.300000e+001 	 6.385315e-013
8.400000e+001 	 6.450676e-013
8.500000e+001 	 6.506283e-013
8.600000e+001 	 6.554387e-013
8.700000e+001 	 6.591705e-013
8.800000e+001 	 6.614904e-013
8.900000e+001 	 6.626571e-013
9.000000e+001 	 6.620732e-013


 DT = 20

h 	 Alfa
6.000000e+001 	 5.000563e-013
6.100000e+001 	 5.041779e-013
6.200000e+001 	 5.082123e-013
6.300000e+001 	 5.123186e-013
6.400000e+001 	 5.164988e-013
6.500000e+001 	 5.207549e-013
6.600000e+001 	 5.250890e-013
6.700000e+001 	 5.295036e-013
6.800000e+001 	 5.341824e-013
6.900000e+001 	 5.387682e-013
7.000000e+001 	 5.436304e-013
7.100000e+001 	 5.487832e-013
7.200000e+001 	 5.540450e-013
7.300000e+001 	 5.594193e-013
7.400000e+001 	 5.657334e-013
7.500000e+001 	 5.728420e-013
7.600000e+001 	 5.803686e-013
7.700000e+001 	 5.885664e-013
7.800000e+001 	 5.967919e-013
7.900000e+001 	 6.050359e-013
8.000000e+001 	 6.132887e-013
8.100000e+001 	 6.212864e-013
8.200000e+001 	 6.287358e-013
8.300000e+001 	 6.358510e-013
8.400000e+001 	 6.423264e-013
8.500000e+001 	 6.478348e-013
8.600000e+001 	 6.525996e-013
8.700000e+001 	 6.562957e-013
8.800000e+001 	 6.585933e-013
8.900000e+001 	 6.597488e-013
9.000000e+001 	 6.591705e-013


 DT = 0

h 	 DAlfa
60.000000 	 0.00000000000000000000 
61.000000 	 0.00000000000000000000 
62.000000 	 0.00000000000000000000 
63.000000 	 0.00000000000000000000 
64.000000 	 0.00000000000000000000 
65.000000 	 0.00000000000000000000 
66.000000 	 0.00000000000000000000 
67.000000 	 0.00000000000000000000 
68.000000 	 0.00000000000000000000 
69.000000 	 0.00000000000000000000 
70.000000 	 0.00000000000000000000 
71.000000 	 0.00000000000000000000 
72.000000 	 0.00000000000000000000 
73.000000 	 0.00000000000000000000 
74.000000 	 0.00000000000000000000 
75.000000 	 0.00000000000000000000 
76.000000 	 0.00000000000000000000 
77.000000 	 0.00000000000000000000 
78.000000 	 0.00000000000000000000 
79.000000 	 0.00000000000000000000 
80.000000 	 0.00000000000000000000 
81.000000 	 0.00000000000000000000 
82.000000 	 0.00000000000000000000 
83.000000 	 0.00000000000000000000 
84.000000 	 0.00000000000000000000 
85.000000 	 0.00000000000000000000 
86.000000 	 0.00000000000000000000 
87.000000 	 0.00000000000000000000 
88.000000 	 0.00000000000000000000 
89.000000 	 0.00000000000000000000 
90.000000 	 0.00000000000000000000 


 DT = 1

h 	 DAlfa
60.000000 	 -0.00338616714093944310 
61.000000 	 -0.00342247022448756910 
62.000000 	 -0.00345811875996445556 
63.000000 	 -0.00349451774455546106 
64.000000 	 -0.00353169112728056889 
65.000000 	 -0.00356966388716027302 
66.000000 	 -0.00360846208919188326 
67.000000 	 -0.00364811294401337595 
68.000000 	 -0.00369028489051546459 
69.000000 	 -0.00373176465523136856 
70.000000 	 -0.00377590449320285102 
71.000000 	 -0.00382286096009105004 
72.000000 	 -0.00387100001843303882 
73.000000 	 -0.00392036691307468942 
74.000000 	 -0.00397862327933076309 
75.000000 	 -0.00404454114946089030 
76.000000 	 -0.00411471893476771534 
77.000000 	 -0.00419160442358778359 
78.000000 	 -0.00426922084465686507 
79.000000 	 -0.00434748758163159242 
80.000000 	 -0.00442631583244710095 
81.000000 	 -0.00450316379473800731 
82.000000 	 -0.00457514899710079800 
83.000000 	 -0.00464426978867298751 
84.000000 	 -0.00470748769993317284 
85.000000 	 -0.00476149906689165691 
86.000000 	 -0.00480839280429280237 
87.000000 	 -0.00484488068735803960 
88.000000 	 -0.00486761130619443091 
89.000000 	 -0.00487905678730828161 
90.000000 	 -0.00487332732654952722 


 DT = 2

h 	 DAlfa
60.000000 	 -0.00674715625540898891 
61.000000 	 -0.00681922078176279076 
62.000000 	 -0.00688998039188631374 
63.000000 	 -0.00696222387559966138 
64.000000 	 -0.00703599840424358122 
65.000000 	 -0.00711135316996833015 
66.000000 	 -0.00718833949512192455 
67.000000 	 -0.00726701094881589647 
68.000000 	 -0.00735067700420721608 
69.000000 	 -0.00743296227231896207 
70.000000 	 -0.00752051622582401540 
71.000000 	 -0.00761364782405228244 
72.000000 	 -0.00770911497231513854 
73.000000 	 -0.00780700664266359770 
74.000000 	 -0.00792251198683298179 
75.000000 	 -0.00805319006357198622 
76.000000 	 -0.00819229240407678451 
77.000000 	 -0.00834466580320582241 
78.000000 	 -0.00849846173697259288 
79.000000 	 -0.00865351977428300244 
80.000000 	 -0.00880966337507030871 
81.000000 	 -0.00896185844551677935 
82.000000 	 -0.00910439972485264926 
83.000000 	 -0.00924124789708860930 
84.000000 	 -0.00936639116540781067 
85.000000 	 -0.00947329585663515827 
86.000000 	 -0.00956610236924587166 
87.000000 	 -0.00963830825865973941 
88.000000 	 -0.00968328697471530775 
89.000000 	 -0.00970593412680608239 
90.000000 	 -0.00969459732445999284 


 DT = 3

h 	 DAlfa
60.000000 	 -0.01008325568640056763 
61.000000 	 -0.01019054934977874777 
62.000000 	 -0.01029589193351804731 
63.000000 	 -0.01040343518723101969 
64.000000 	 -0.01051324879910470710 
65.000000 	 -0.01062540543113282138 
66.000000 	 -0.01073998087945276375 
67.000000 	 -0.01085705424517073928 
68.000000 	 -0.01098154915313323543 
69.000000 	 -0.01110397831930940403 
70.000000 	 -0.01123423444322893539 
71.000000 	 -0.01137277484830275312 
72.000000 	 -0.01151477489117848363 
73.000000 	 -0.01166036580245008447 
74.000000 	 -0.01183213284595660553 
75.000000 	 -0.01202643693442933918 
76.000000 	 -0.01223323643181232004 
77.000000 	 -0.01245972948277077746 
78.000000 	 -0.01268829871963992988 
79.000000 	 -0.01291870471585477610 
80.000000 	 -0.01315068426808445670 
81.000000 	 -0.01337675940989818506 
82.000000 	 -0.01358846037131749770 
83.000000 	 -0.01379167491501152518 
84.000000 	 -0.01397748146795403830 
85.000000 	 -0.01413618813284539186 
86.000000 	 -0.01427395012385884732 
87.000000 	 -0.01438112287536660351 
88.000000 	 -0.01444787897857893744 
89.000000 	 -0.01448148998037928140 
90.000000 	 -0.01446466495419063136 


 DT = 4

h 	 DAlfa
60.000000 	 -0.01339474932592705017 
61.000000 	 -0.01353674896274782019 
62.000000 	 -0.01367615558358558324 
63.000000 	 -0.01381846342886021775 
64.000000 	 -0.01396376401868992638 
65.000000 	 -0.01411215276350636164 
66.000000 	 -0.01426372917298934090 
67.000000 	 -0.01441859707861008026 
68.000000 	 -0.01458326788441889101 
69.000000 	 -0.01474519171479832420 
70.000000 	 -0.01491745152808613382 
71.000000 	 -0.01510064908119195491 
72.000000 	 -0.01528840222910948961 
73.000000 	 -0.01548088303959070829 
74.000000 	 -0.01570794413295409017 
75.000000 	 -0.01596476293730222235 
76.000000 	 -0.01623805738758485329 
77.000000 	 -0.01653733041557747460 
78.000000 	 -0.01683929665966768172 
79.000000 	 -0.01714363853294215145 
80.000000 	 -0.01745000725252714852 
81.000000 	 -0.01774852833444335795 
82.000000 	 -0.01802802441661151972 
83.000000 	 -0.01829627582279124559 
84.000000 	 -0.01854151320970405525 
85.000000 	 -0.01875095642742408489 
86.000000 	 -0.01893273958248694114 
87.000000 	 -0.01907414623910634946 
88.000000 	 -0.01916222048513976234 
89.000000 	 -0.01920656332830287388 
90.000000 	 -0.01918436628282113934 


 DT = 5

h 	 DAlfa
60.000000 	 -0.01668191670131933743 
61.000000 	 -0.01685810810212818450 
62.000000 	 -0.01703106879757153996 
63.000000 	 -0.01720761540610037110 
64.000000 	 -0.01738786061475642089 
65.000000 	 -0.01757192188219719106 
66.000000 	 -0.01775992169396166387 
67.000000 	 -0.01795198783430217160 
68.000000 	 -0.01815619361244438096 
69.000000 	 -0.01835697496764571862 
70.000000 	 -0.01857055314846579527 
71.000000 	 -0.01879767052045034845 
72.000000 	 -0.01903041203227197331 
73.000000 	 -0.01926898921308961912 
74.000000 	 -0.01955039586877748911 
75.000000 	 -0.01986864043879793193 
76.000000 	 -0.02020725221340381739 
77.000000 	 -0.02057799341273013755 
78.000000 	 -0.02095200952043211814 
79.000000 	 -0.02132890563847428603 
80.000000 	 -0.02170824849557638839 
81.000000 	 -0.02207781340894535496 
82.000000 	 -0.02242377101604383152 
83.000000 	 -0.02275576040399317213 
84.000000 	 -0.02305922496454845469 
85.000000 	 -0.02331836450731263402 
86.000000 	 -0.02354325683476610545 
87.000000 	 -0.02371818210025278956 
88.000000 	 -0.02382712637657329394 
89.000000 	 -0.02388197469579760729 
90.000000 	 -0.02385451900755823640 


 DT = 6

h 	 DAlfa
60.000000 	 -0.01994503305951446023 
61.000000 	 -0.02015491078546589876 
62.000000 	 -0.02036092438122006840 
63.000000 	 -0.02057119307922612716 
64.000000 	 -0.02078585008773333950 
65.000000 	 -0.02100503423392937122 
66.000000 	 -0.02122889026337447180 
67.000000 	 -0.02145756915878759344 
68.000000 	 -0.02170068074768078878 
69.000000 	 -0.02193969431311144566 
70.000000 	 -0.02219391840209974584 
71.000000 	 -0.02246423226651148367 
72.000000 	 -0.02274121210197779103 
73.000000 	 -0.02302510756737763745 
74.000000 	 -0.02335993000573724845 
75.000000 	 -0.02373853319925421299 
76.000000 	 -0.02414130864396109299 
77.000000 	 -0.02458223338443996792 
78.000000 	 -0.02502698062577169910 
79.000000 	 -0.02547507902049950604 
80.000000 	 -0.02592601190601712818 
81.000000 	 -0.02636524970975360690 
82.000000 	 -0.02677636537127153077 
83.000000 	 -0.02717082364493326671 
84.000000 	 -0.02753133970510893841 
85.000000 	 -0.02783915982607397532 
86.000000 	 -0.02810627101945651490 
87.000000 	 -0.02831401674968424612 
88.000000 	 -0.02844339375306628379 
89.000000 	 -0.02850852666205598226 
90.000000 	 -0.02847592296183707600 


 DT = 7

h 	 DAlfa
60.000000 	 -0.02318436944938400898 
61.000000 	 -0.02342743665315275003 
62.000000 	 -0.02366601058182409706 
63.000000 	 -0.02390949365928130010 
64.000000 	 -0.02415803898795020749 
65.000000 	 -0.02441180610372844714 
66.000000 	 -0.02467096131750703969 
67.000000 	 -0.02493567807867780317 
68.000000 	 -0.02521707782227160591 
69.000000 	 -0.02549370984551501199 
70.000000 	 -0.02578791995691524092 
71.000000 	 -0.02610072067182232433 
72.000000 	 -0.02642120315344570480 
73.000000 	 -0.02674965390124079204 
74.000000 	 -0.02713698060909121648 
75.000000 	 -0.02757489656954514173 
76.000000 	 -0.02804070542072670605 
77.000000 	 -0.02855055557442583852 
78.000000 	 -0.02906474291639982860 
79.000000 	 -0.02958272052241997518 
80.000000 	 -0.03010388944020076646 
81.000000 	 -0.03061145953257923477 
82.000000 	 -0.03108645908990925744 
83.000000 	 -0.03154214612160386594 
84.000000 	 -0.03195856521605900530 
85.000000 	 -0.03231407396086973666 
86.000000 	 -0.03262253478281798569 
87.000000 	 -0.03286241949437725823 
88.000000 	 -0.03301180241938807269 
89.000000 	 -0.03308700435241844484 
90.000000 	 -0.03304936060468315756 


 DT = 8

h 	 DAlfa
60.000000 	 -0.02640019280216293271 
61.000000 	 -0.02667596105315783728 
62.000000 	 -0.02694661117735945577 
63.000000 	 -0.02722280970189124016 
64.000000 	 -0.02750472901442985868 
65.000000 	 -0.02779254871901168378 
66.000000 	 -0.02808645601764513458 
67.000000 	 -0.02838664611640076899 
68.000000 	 -0.02870572761245973256 
69.000000 	 -0.02901937564752389911 
70.000000 	 -0.02935292418795734312 
71.000000 	 -0.02970751548627416361 
72.000000 	 -0.03007077897037977593 
73.000000 	 -0.03044303673224637782 
74.000000 	 -0.03088197403372246533 
75.000000 	 -0.03137817768248097466 
76.000000 	 -0.03190591250006812735 
77.000000 	 -0.03248345578765048092 
78.000000 	 -0.03306581919889766547 
79.000000 	 -0.03365238111496999390 
80.000000 	 -0.03424246139883892204 
81.000000 	 -0.03481705271516068179 
82.000000 	 -0.03535469053401336242 
83.000000 	 -0.03587039437445221912 
84.000000 	 -0.03634159449429787136 
85.000000 	 -0.03674382303538806932 
86.000000 	 -0.03709278472210929961 
87.000000 	 -0.03736414311744698513 
88.000000 	 -0.03753311535548355810 
89.000000 	 -0.03761817591434890584 
90.000000 	 -0.03757559749398830390 


 DT = 9

h 	 DAlfa
60.000000 	 -0.02959276601002098703 
61.000000 	 -0.02990075512378681175 
62.000000 	 -0.03020300556352331633 
63.000000 	 -0.03051142919884829857 
64.000000 	 -0.03082621711130889564 
65.000000 	 -0.03114756835115347830 
66.000000 	 -0.03147569035712669688 
67.000000 	 -0.03181079940308224885 
68.000000 	 -0.03216696725794780665 
69.000000 	 -0.03251703991617207329 
70.000000 	 -0.03288929131080722129 
71.000000 	 -0.03328498999886427695 
72.000000 	 -0.03369032655549420580 
73.000000 	 -0.03410565745680760319 
74.000000 	 -0.03459532909606252704 
75.000000 	 -0.03514881563897283290 
76.000000 	 -0.03573739125558249990 
77.000000 	 -0.03638142061161117602 
78.000000 	 -0.03703072238753284118 
79.000000 	 -0.03768460116022317313 
80.000000 	 -0.03834229671494380348 
81.000000 	 -0.03898262695014680090 
82.000000 	 -0.03958168515783742902 
83.000000 	 -0.04015622127145638404 
84.000000 	 -0.04068110613646611085 
85.000000 	 -0.04112910812924886611 
86.000000 	 -0.04151774181477115716 
87.000000 	 -0.04181992432323484304 
88.000000 	 -0.04200807917169522426 
89.000000 	 -0.04210279297782904689 
90.000000 	 -0.04205538274430915130 


 DT = 10

h 	 DAlfa
60.000000 	 -0.03276234800283515242 
61.000000 	 -0.03310208587452245776 
62.000000 	 -0.03343546883873475817 
63.000000 	 -0.03377563566753267327 
64.000000 	 -0.03412279556195545877 
65.000000 	 -0.03447716641460267517 
66.000000 	 -0.03483897526577448694 
67.000000 	 -0.03520845878864484885 
68.000000 	 -0.03560112837828555143 
69.000000 	 -0.03598704508570167021 
70.000000 	 -0.03639737551160082685 
71.000000 	 -0.03683351117570713568 
72.000000 	 -0.03728022627711265885 
73.000000 	 -0.03773791050601795621 
74.000000 	 -0.03827745724140971945 
75.000000 	 -0.03888724168913245544 
76.000000 	 -0.03953559467483009487 
77.000000 	 -0.04024492763139933538 
78.000000 	 -0.04095995573914846394 
79.000000 	 -0.04167991066790232429 
80.000000 	 -0.04240395323322684179 
81.000000 	 -0.04310876808854430947 
82.000000 	 -0.04376805583524782939 
83.000000 	 -0.04440026635992646437 
84.000000 	 -0.04497776471427238076 
85.000000 	 -0.04547061567438668434 
86.000000 	 -0.04589811183383140508 
87.000000 	 -0.04623048416800139282 
88.000000 	 -0.04643742454920206375 
89.000000 	 -0.04654159110076998979 
90.000000 	 -0.04648944946978571247 


 DT = 11

h 	 DAlfa
60.000000 	 -0.03590919382320672398 
61.000000 	 -0.03628021626499890184 
62.000000 	 -0.03664427188715269068 
63.000000 	 -0.03701570823822570439 
64.000000 	 -0.03739475208084824115 
65.000000 	 -0.03778163956361156595 
66.000000 	 -0.03817661671179443245 
67.000000 	 -0.03857993994920494440 
68.000000 	 -0.03900853718636668188 
69.000000 	 -0.03942972794732537561 
70.000000 	 -0.03987752507374939942 
71.000000 	 -0.04035343979450031759 
72.000000 	 -0.04084085201195733483 
73.000000 	 -0.04134018349738970838 
74.000000 	 -0.04192876270678375789 
75.000000 	 -0.04259387940846542236 
76.000000 	 -0.04330096755065284547 
77.000000 	 -0.04407444563873096771 
78.000000 	 -0.04485401308135408133 
79.000000 	 -0.04563882954425037969 
80.000000 	 -0.04642797798125122138 
81.000000 	 -0.04719605043406033956 
82.000000 	 -0.04791440317716829517 
83.000000 	 -0.04860315620743652781 
84.000000 	 -0.04923222113807375344 
85.000000 	 -0.04976901783889534775 
86.000000 	 -0.05023458575004961096 
87.000000 	 -0.05059652847677203330 
88.000000 	 -0.05082186666623422777 
89.000000 	 -0.05093529020000445162 
90.000000 	 -0.05087851521273537708 


 DT = 12

h 	 DAlfa
60.000000 	 -0.03903355469976917125 
61.000000 	 -0.03943540528216134960 
62.000000 	 -0.03982968145976812507 
63.000000 	 -0.04023192173937489152 
64.000000 	 -0.04064236990327640964 
65.000000 	 -0.04106127978665471273 
66.000000 	 -0.04148891580120620676 
67.000000 	 -0.04192555349184313995 
68.000000 	 -0.04238951459912239372 
69.000000 	 -0.04284541976599497148 
70.000000 	 -0.04333008250145917173 
71.000000 	 -0.04384513057555708415 
72.000000 	 -0.04437257128424652169 
73.000000 	 -0.04491285738261908272 
74.000000 	 -0.04554964267945823403 
75.000000 	 -0.04626914486931350823 
76.000000 	 -0.04703394666724563383 
77.000000 	 -0.04787043483514984848 
78.000000 	 -0.04871337903423837712 
79.000000 	 -0.04956186783371501620 
80.000000 	 -0.05041490743262168339 
81.000000 	 -0.05124503702866039373 
82.000000 	 -0.05202131583940337867 
83.000000 	 -0.05276550473227820115 
84.000000 	 -0.05344511300914033675 
85.000000 	 -0.05402497289879911596 
86.000000 	 -0.05452784012129090196 
87.000000 	 -0.05491874824685450546 
88.000000 	 -0.05516210561059745748 
89.000000 	 -0.05528459496840631981 
